43718,1234,45545
43690,1218,45589
43656,1196,45645
43625,1179,45693
43594,1157,45746
43567,1143,45787
43536,1126,45835
43500,1124,45873
43477,1095,45925
43454,1075,45968
43414,1073,46010
43385,1048,46064
43347,1032,46118
43318,1025,46154
43291,1016,46190
43268,1001,46228
43248,990,46259
43224,977,46296
43197,967,46333
43165,971,46361
43143,949,46405
43115,930,46452
43095,911,46491
43077,896,46524
43055,884,46558
43031,874,46592
43006,858,46633
42987,847,46663
42959,841,46697
42947,831,46719
42930,811,46756
42911,806,46780
42887,808,46802
42858,805,46834
42829,808,46860
42807,784,46906
42790,767,46940
42763,755,46979
42749,741,47007
42732,723,47042
42711,717,47069
42695,711,47091
42678,707,47112
42655,699,47143
42637,687,47173
42629,673,47195
42613,659,47225
42593,659,47245
42576,648,47273
42557,637,47303
