18310,1169,71018
18296,1127,71074
18286,1096,71115
18271,1070,71156
18245,1045,71207
18234,1001,71262
18220,972,71305
18210,947,71340
18196,917,71384
18189,887,71421
18184,851,71462
18172,838,71487
18161,815,71521
18155,797,71545
18144,777,71576
18132,756,71609
18120,750,71627
18109,727,71661
18098,707,71692
18090,680,71727
18085,655,71757
18080,632,71785
18074,616,71807
18064,605,71828
18060,592,71845
18052,573,71872
18045,564,71888
18040,550,71907
18033,529,71935
18029,513,71955
18024,500,71973
18020,495,71982
18017,486,71994
18011,473,72013
18006,460,72031
17999,442,72056
17996,441,72060
17987,428,72082
17986,408,72103
17983,390,72124
17977,383,72137
17973,378,72146
17970,364,72163
17970,350,72177
17969,338,72190
17966,319,72212
17963,307,72227
17961,297,72239
17960,285,72252
17956,279,72262
17951,274,72272
17947,269,72281
17945,268,72284
17943,256,72298
17941,246,72310
17939,239,72319
17935,230,72332
17934,223,72340
17934,214,72349
17933,204,72360
17932,199,72366
17929,190,72378
17926,184,72387
17923,178,72396
17919,169,72409
17918,166,72413
17916,161,72420
17913,159,72425
17910,160,72427
17908,152,72437
17906,150,72441
17904,149,72444
17902,144,72451
17901,137,72459
17899,133,72465
17897,132,72468
17897,129,72471
17896,128,72473
17892,128,72477
17889,126,72482
17887,121,72489
17886,116,72495
17884,113,72500
17884,109,72504
17883,108,72506
17883,106,72508
17882,98,72517
17881,95,72521
17879,90,72528
17877,89,72531
17875,89,72533
17874,87,72536
17874,85,72538
17874,82,72541
17873,80,72544
17870,79,72548
17869,79,72549
17869,73,72555
17868,70,72559
17866,71,72560
17865,70,72562
17865,67,72565
17864,62,72571
17863,60,72574
17863,56,72578
17863,54,72580
17863,54,72580
17863,51,72583
17862,49,72586
17862,45,72590
17862,42,72593
17862,40,72595
17862,39,72596
17862,36,72599
17861,37,72599
17861,37,72599
17861,32,72604
17859,33,72605
17859,32,72606
17859,30,72608
17859,30,72608
17859,28,72610
17858,28,72611
17857,29,72611
17857,28,72612
17856,29,72612
17855,28,72614
17855,28,72614
17855,27,72615
17855,25,72617
17855,25,72617
17855,25,72617
17855,25,72617
17855,23,72619
17855,23,72619
17855,21,72621
17854,19,72624
17854,19,72624
17853,19,72625
17853,18,72626
17853,18,72626
17852,19,72626
17852,18,72627
17852,17,72628
17852,17,72628
