87160,324,3013
87144,330,3023
87128,339,3030
87110,346,3041
87077,372,3048
87048,387,3062
87033,390,3074
87008,398,3091
86981,411,3105
86956,419,3122
86916,431,3150
86882,446,3169
86848,465,3184
86818,470,3209
86791,477,3229
86756,504,3237
86724,521,3252
86683,540,3274
86660,547,3290
86630,561,3306
86600,572,3325
86567,589,3341
86527,606,3364
86497,614,3386
86462,618,3417
86426,636,3435
86403,633,3461
86378,637,3482
86349,634,3514
86316,644,3537
86289,643,3565
86245,661,3591
86207,678,3612
86168,672,3657
86126,690,3681
86084,703,3710
86044,713,3740
86003,717,3777
85964,728,3805
85931,734,3832
85903,729,3865
