87160,324,3013
87140,326,3031
87126,332,3039
87102,347,3048
87080,356,3061
87056,360,3081
87029,375,3093
87005,388,3104
86977,403,3117
86942,419,3136
86904,443,3150
86875,458,3164
86845,473,3179
86806,489,3202
86780,505,3212
86757,511,3229
86731,516,3250
86700,532,3265
86668,538,3291
86639,553,3305
86610,554,3333
86572,573,3352
86538,591,3368
86501,610,3386
86469,619,3409
86436,631,3430
86401,640,3456
86372,641,3484
86332,648,3517
86286,668,3543
86243,676,3578
86212,675,3610
86166,684,3647
86134,688,3675
86089,698,3710
86049,712,3736
85995,736,3766
85957,748,3792
85922,745,3830
85876,758,3863	
85835,763,3899
