87160,324,3013
87133,340,3024
87114,343,3040
87092,355,3050
87069,368,3060
87047,378,3072
87023,388,3086
86997,401,3099
86964,418,3115
86930,438,3129
86906,445,3146
86872,465,3160
86845,470,3182
86817,478,3202
86791,487,3219
86765,497,3235
86738,507,3252
86707,518,3272
86678,531,3288
86638,557,3302
86602,572,3323
86564,593,3340
86536,595,3366
86506,604,3387
86470,614,3413
86436,625,3436
86397,638,3462
86369,640,3488
86341,644,3512
86295,667,3535
86252,684,3561
86211,689,3597
86177,693,3627
86140,707,3650
86099,722,3676
86061,732,3704
86013,750,3734
85976,750,3771
85934,758,3805
85884,774,3839
85838,781,3878
