80762,685,9050
80722,702,9073
80678,711,9108
80637,728,9132
80587,741,9169
80537,769,9191
80494,786,9217
80456,794,9247
80408,813,9276
80361,828,9308
80316,836,9345
80267,861,9369
80212,883,9402
80156,902,9439
80113,915,9469
80075,909,9513
80027,911,9559
79976,921,9600
79922,937,9638
79872,961,9664
79818,981,9698
79761,1001,9735
79696,1032,9769
79639,1049,9809
79577,1063,9857
79509,1098,9890
79442,1123,9932
79372,1139,9986
79320,1143,10034
79254,1153,10090
79188,1183,10126
79131,1186,10180
79074,1187,10236
79006,1203,10288
78942,1219,10336
78890,1222,10385
78821,1250,10426
78755,1266,10476
78693,1272,10532
78621,1295,10581
78563,1294,10640
78485,1323,10689
78417,1334,10746
78349,1349,10799
78281,1358,10858
78207,1380,10910
78125,1412,10960
78055,1423,11019
77971,1454,11072
77901,1468,11128
77836,1468,11193
77741,1497,11259
77666,1511,11320
77575,1543,11379
77500,1560,11437
77421,1572,11504
77349,1575,11573
77272,1585,11640
77196,1604,11697
77105,1647,11745
77017,1660,11820
76922,1688,11887
76828,1716,11953
76729,1755,12013
76631,1779,12087
76545,1795,12157
76456,1813,12228
76365,1832,12300
76275,1844,12378
76175,1863,12459
76095,1875,12527
75987,1887,12623
75877,1920,12700
75766,1951,12780
75669,1979,12849
75578,1990,12929
75480,2024,12993
75371,2046,13080
75277,2056,13164
75178,2065,13254
75074,2086,13337
74961,2116,13420
74853,2133,13511
74762,2133,13602
74662,2152,13683
74553,2183,13761
74437,2205,13855
74326,2222,13949
74226,2237,14034
74106,2258,14133
73982,2298,14217
73865,2313,14319
73748,2336,14413
73636,2356,14505
73512,2390,14595
73393,2418,14686
73272,2453,14772
73147,2475,14875
73011,2502,14984
72887,2514,15096
72762,2528,15207
72656,2542,15299
72550,2536,15411
72416,2544,15537
72276,2566,15655
72150,2579,15768
72017,2621,15859
71909,2633,15955
71797,2632,16068
71672,2632,16193
71550,2649,16298
71439,2642,16416
71293,2687,16517
71173,2697,16627
71030,2730,16737
70919,2727,16851
70792,2750,16955
70655,2784,17058
70508,2822,17167
70412,2797,17288
70292,2804,17401
70164,2819,17514
70041,2827,17629
69918,2841,17738
69780,2861,17856
69649,2898,17950
69508,2913,18076
69357,2960,18180
69214,2980,18303
69074,2999,18424
68946,3003,18548
68806,3028,18663
68665,3035,18797
68528,3040,18929
68393,3045,19059
68256,3048,19193
68113,3072,19312
67987,3086,19424
67851,3091,19555
67729,3094,19674
67600,3088,19809
67442,3126,19929
67299,3144,20054
67163,3157,20177
67018,3177,20302
66877,3211,20409
66722,3231,20544
66573,3237,20687
66427,3260,20810
66301,3281,20915
66151,3294,21052
65994,3320,21183
65843,3339,21315
65691,3360,21446
65549,3372,21576
65410,3376,21711
65284,3365,21848
65145,3368,21984
64987,3397,22113
64834,3426,22237
64696,3427,22374
64564,3407,22526
64440,3403,22654
64324,3386,22787
64185,3378,22934
64053,3375,23069
63921,3362,23214
63787,3334,23376
63672,3307,23518
63552,3296,23649
63418,3319,23760
63283,3328,23886
63148,3316,24033
63021,3311,24165
62893,3312,24292
62761,3301,24435
62627,3303,24567
62500,3325,24672
62347,3368,24782
62204,3379,24914
62064,3388,25045
61925,3387,25185
61812,3379,25306
61671,3389,25437
61527,3397,25573
61406,3347,25744
61270,3349,25878
61154,3332,26011
61021,3314,26162
60916,3285,26296
60793,3272,26432
60656,3285,26556
60544,3280,26673
60430,3258,26809
60305,3250,26942
60187,3232,27078
60074,3203,27220
59932,3227,27338
59823,3216,27458
59684,3214,27599
59557,3233,27707
59442,3219,27836
59300,3217,27980
59177,3203,28117
59048,3219,28230
58937,3198,28362
58809,3196,28492
58681,3181,28635
58561,3183,28753
58445,3166,28886
58331,3148,29018
58209,3129,29159
58099,3111,29287
57983,3126,29388
57870,3118,29509
57759,3101,29637
57642,3094,29761
57540,3087,29870
57434,3058,30005
57322,3043,30132
57195,3039,30263
57070,3029,30398
56947,3032,30518
56822,3055,30620
56723,3035,30739
56623,2997,30877
56511,2969,31017
56399,2955,31143
56285,2952,31260
56193,2939,31365
56084,2925,31488
55985,2898,31614
55884,2882,31731
55794,2844,31859
55700,2832,31965
55596,2833,32068
55505,2799,32193
55406,2794,32297
55312,2783,32402
55208,2759,32530
55109,2754,32634
55009,2742,32746
54906,2730,32861
54807,2727,32963
54702,2710,33085
54603,2689,33205
54509,2677,33311
54419,2641,33437
54327,2627,33543
54225,2627,33645
54152,2599,33746
54052,2602,33843
53953,2607,33937
53861,2603,34033
53763,2612,34122
53667,2610,34220
53579,2580,34338
53505,2538,34454
53420,2513,34564
53324,2510,34663
53231,2505,34761
53136,2505,34856
53055,2507,34935
52969,2482,35046
52880,2491,35126
52785,2483,35229
52709,2470,35318
52616,2464,35417
52535,2454,35508
52458,2441,35598
52371,2430,35696
52278,2429,35790
52194,2417,35886
52106,2417,35974
52034,2397,36066
51945,2388,36164
51859,2378,36260
51785,2339,36373
51709,2303,36485
51640,2298,36559
51562,2277,36658
51496,2251,36750
51405,2256,36836
51344,2234,36919
51265,2220,37012
51193,2204,37100
51127,2179,37191
51053,2170,37274
50994,2144,37359
50919,2138,37440
50849,2128,37520
50787,2094,37616
50716,2088,37693
50651,2070,37776
50588,2049,37860
50530,2024,37943
50478,1996,38023
50413,1984,38100
50360,1973,38164
50300,1947,38250
50252,1900,38345
50195,1885,38417
50131,1875,38491
50070,1872,38555
50010,1856,38631
49951,1847,38699
49892,1825,38780
49849,1796,38852
49803,1773,38921
49757,1745,38995
49720,1725,39052
49673,1700,39124
49618,1674,39205
49583,1638,39276
49544,1621,39332
49496,1604,39397
49456,1575,39466
49401,1568,39528
49361,1551,39585
49321,1521,39655
49278,1496,39723
49241,1488,39768
49191,1466,39840
49146,1441,39910
49108,1407,39982
49069,1378,40050
49028,1369,40100
48974,1371,40152
48940,1348,40209
48906,1328,40263
48874,1296,40327
