87160,324,3013
87143,334,3020
87118,343,3036
87095,350,3052
87078,353,3066
87050,366,3081
87026,375,3096
87000,388,3109
86964,407,3126
86952,404,3141
86929,411,3157
86900,427,3170
86867,449,3181
86841,460,3196
86810,475,3212
86789,485,3223
86764,494,3239
86721,523,3253
86694,526,3277
86661,539,3297
86613,568,3316
86580,570,3347
86542,585,3370
86505,603,3389
86467,619,3411
86435,626,3436
86397,640,3460
86363,648,3486
86327,653,3517
86290,649,3558
86255,658,3584
86220,662,3615
86184,681,3632
86137,704,3656
86097,709,3691
86061,715,3721
86020,729,3748
85983,740,3774
85936,754,3807
85889,766,3842
85853,765,3879
