82458,424,7615
82442,412,7643
82419,395,7683
82404,383,7710
82404,383,7710
82384,328,7785
82361,312,7824
82337,313,7847
82323,300,7874
82316,287,7894
82316,286,7895
82316,286,7895
82275,253,7969
82253,246,7998
82227,241,8029
82206,236,8055
82193,230,8074
82181,232,8084
82181,232,8084
82165,216,8116
82165,216,8116
82138,204,8155
82118,209,8170
82098,219,8180
82089,218,8190
82089,218,8190
82056,209,8232
82046,203,8248
82031,209,8257
82015,211,8271
82002,214,8281
81989,209,8299
81989,209,8299
81969,184,8344
81951,181,8365
81934,185,8378
81909,199,8389
81891,205,8401
81860,230,8407
81860,230,8407
81802,262,8433
81772,273,8452
81747,278,8472
81730,286,8481
81703,298,8496
81682,301,8514
81682,301,8514
81650,308,8539
81617,321,8559
81597,329,8571
81587,325,8585
81563,337,8597
81549,324,8624
81549,324,8624
81532,324,8641
81521,310,8666
81506,307,8684
81483,298,8716
81467,272,8758
81467,272,8758
81467,272,8758
81423,249,8825
