80762,685,9050
80727,686,9084
80683,702,9112
80651,704,9142
80620,715,9162
80580,727,9190
80538,739,9220
80510,733,9254
80474,742,9281
80438,752,9307
80410,746,9341
80381,746,9370
80348,747,9402
80312,755,9430
80283,745,9469
80240,754,9503
80196,765,9536
80163,766,9568
80135,760,9602
80099,764,9634
80071,759,9667
80041,762,9694
80005,780,9712
79964,783,9750
79928,788,9781
79884,808,9805
79845,816,9836
79806,821,9870
79765,836,9896
79725,841,9931
79694,830,9973
79662,827,10008
79627,829,10041
79589,837,10071
79549,844,10104
79501,868,10128
79475,856,10166
79438,861,10198
79398,860,10239
79358,871,10268
79322,866,10309
79287,874,10336
79260,868,10369
79223,872,10402
79180,876,10441
79142,881,10474
79114,884,10499
79081,873,10543
79044,875,10578
79015,864,10618
78979,870,10648
78944,873,10680
78913,865,10719
78877,867,10753
78840,880,10777
78802,882,10813
78760,895,10842
78725,899,10873
78690,890,10917
78654,890,10953
78624,901,10972
78569,922,11006
78531,915,11051
78490,923,11084
78456,920,11121
78418,925,11154
78381,918,11198
78345,919,11233
78310,923,11264
78279,914,11304
78238,926,11333
78176,951,11370
78134,961,11402
78111,944,11442
78077,936,11484
78038,941,11518
77996,933,11568
77963,930,11604
77926,926,11645
77893,929,11675
77858,920,11719
77813,923,11761
77771,925,11801
77737,917,11843
77713,896,11888
77673,903,11921
77626,912,11959
77595,905,11997
77564,900,12033
77533,904,12060
77494,915,12088
77465,898,12134
77434,898,12165
77405,889,12203
77365,889,12243
77320,897,12280
77275,901,12321
77231,894,12372
77190,900,12407
77153,903,12441
77125,895,12477
77092,894,12511
77057,899,12541
77024,901,12572
76987,904,12606
76946,909,12642
76913,907,12677
76889,899,12709
76846,898,12753
76815,894,12788
76779,889,12829
76748,875,12874
76720,867,12910
76687,859,12951
76652,855,12990
76613,858,13026
76575,867,13055
76535,869,13093
76498,860,13139
76471,850,13176
76437,839,13221
76402,837,13258
76362,842,13293
76338,840,13319
76307,841,13349
76277,836,13384
76239,834,13424
76206,832,13459
76184,826,13487
76156,818,13523
